i,x,y,z
2735,0.568595,-0.898876,0.354967
2736,0.806454,-0.762519,0.533623
2737,0.955534,-0.578753,0.691005
2738,0.999422,-0.359002,0.820839
2739,0.933288,-0.116930,0.917949
2740,0.764412,0.132412,0.978463
2741,0.511385,0.373521,0.999969
2742,0.202061,0.591406,0.981609
2743,-0.129506,0.772521,0.924116
2744,-0.446817,0.905604,0.829781
2745,-0.714940,0.982381,0.702365
2746,-0.904357,0.998078,0.546948
2747,-0.994218,0.951720,0.369726
2748,-0.974628,0.846188,0.177765
2749,-0.847746,0.688045,-0.021284
2750,-0.627539,0.487122,-0.219484
2751,-0.338248,0.255912,-0.408934
2752,-0.011721,0.008791,-0.582081
2753,0.316096,-0.238877,-0.732022
2754,0.609116,-0.471692,-0.852780
2755,0.835080,-0.675180,-0.939540
2756,0.969114,-0.836689,-0.988844
2757,0.996462,-0.946176,-0.998726
2758,0.914113,-0.996835,-0.968791
2759,0.731133,-0.985515,-0.900234
2760,0.467665,-0.912921,-0.795788
2761,0.152714,-0.783565,-0.659615
2762,-0.179048,-0.605492,-0.497147
2763,-0.491100,-0.389772,-0.314858
2764,-0.749089,-0.149818,-0.120017
2765,-0.924613,0.099452,0.079609
2766,-0.998351,0.342537,0.276061
2767,-0.962183,0.564326,0.461507
2768,-0.820093,0.751027,0.628554
2769,-0.587722,0.891033,0.770543
2770,-0.290651,0.975639,0.881813
2771,0.038417,0.999585,0.957928
2772,0.363256,0.961381,0.995853
2773,0.648105,0.863403,0.994077
2774,0.861607,0.711743,0.952670
2775,0.980258,0.515830,0.873283
2776,0.990996,0.287846,0.759081
2777,0.892639,0.041964,0.614616
2778,0.696015,-0.206526,0.445650
2779,0.422770,-0.442176,0.258916
2780,0.102983,-0.650334,0.061860
2781,-0.228140,-0.818056,-0.137662
2782,-0.534149,-0.934916,-0.331696
2783,-0.781355,-0.993648,-0.512506
2784,-0.942545,-0.990599,-0.672884
2785,-0.999973,-0.925960,-0.806436
2786,-0.947319,-0.803749,-0.907839
2787,-0.790378,-0.631564,-0.973048
2788,-0.546427,-0.420112,-0.999466
2789,-0.242322,-0.182540,-0.986037
2790,0.088459,0.066382,-0.933299
2791,0.409502,0.311177,-0.843353
2792,0.685464,0.536624,-0.719785
2793,0.885967,0.728706,-0.567521
2794,0.988937,0.875481,-0.392633
2795,0.983038,0.967823,-0.202091
2796,0.868921,0.999990,-0.003492
2797,0.659148,0.969983,0.195245
2798,0.376811,0.879667,0.386199
2799,0.052993,0.734658,0.561757
2800,-0.276659,0.543971,0.714919
2801,-0.575854,0.319462,0.839579
2802,-0.811656,0.075091,0.930768
2803,-0.958106,-0.173949,0.984850
2804,-0.999082,-0.412173,0.999669
2805,-0.930073,-0.624771,0.974635
2806,-0.758675,-0.798523,0.910745
2807,-0.503758,-0.922627,0.810547
2808,-0.193385,-0.989367,0.678034
2809,0.138278,-0.994593,0.518491
2810,0.454718,-0.937979,0.338277
2811,0.721100,-0.823047,0.144577
2812,0.908099,-0.656941,-0.054887
2813,0.995129,-0.449990,-0.252163
2814,0.972609,-0.215061,-0.439386
2815,0.843018,0.033239,-0.609092
2816,0.620623,0.279473,-0.754515
2817,0.329905,0.508331,-0.869858
2818,0.002870,0.705583,-0.950523
2819,-0.324481,0.858965,-0.993293
2820,-0.616112,0.958941,-0.996464
2821,-0.839917,0.999295,-0.959909
2822,-0.971259,0.977517,-0.885085
2823,-0.995679,0.894962,-0.774976
2824,-0.910488,0.756763,-0.633971
2825,-0.725065,0.571512,-0.467692
2826,-0.459823,0.350727,-0.282767
2827,-0.143961,0.108135,-0.086569
2828,0.187750,-0.141180,0.113080
2829,0.498792,-0.381717,0.308221
2830,0.754923,-0.598520,0.491074
2831,0.927949,-0.778111,0.654350
2832,0.998820,-0.909323,0.791538
2833,0.959734,-0.983997,0.897171
2834,0.814996,-0.997491,0.967036
2835,0.580538,-0.948966,0.998349
2836,0.282170,-0.841438,0.989860
2837,-0.047260,-0.681595,0.941909
2838,-0.371488,-0.479373,0.856407
2839,-0.654820,-0.247346,0.736763
2840,-0.866066,0.000060,0.587746
2841,-0.981969,0.247462,0.415298
2842,-0.989772,0.479478,0.226293
2843,-0.888614,0.681683,0.028267
2844,-0.689632,0.841504,-0.170887
2845,-0.414732,0.949004,-0.363228
2846,-0.094175,0.997499,-0.541087
2847,0.236749,0.983975,-0.697376
2848,0.541611,0.909272,-0.825862
2849,0.786848,0.778035,-0.921424
2850,0.945465,0.598424,-0.980252
2851,0.999999,0.381605,-1.000000
2852,0.944447,0.141060,-0.979881
2853,0.784924,-0.108255,-0.920697
2854,0.538993,-0.350840,-0.824808
2855,0.233725,-0.571611,-0.696037
2856,-0.097272,-0.756842,-0.539517
2857,-0.417561,-0.895016,-0.361488
2858,-0.691882,-0.977543,-0.169047
2859,-0.890037,-0.999291,0.030132
2860,-0.990211,-0.958907,0.228111
2861,-0.981376,-0.858904,0.416995
2862,-0.864506,-0.705498,0.589255
2863,-0.652466,-0.508227,0.738024
2864,-0.368598,-0.279358,0.857370
2865,-0.044152,-0.033119,0.942535
2866,0.285154,0.215179,0.990124
2867,0.583068,0.450098,0.998240
2868,0.816795,0.657032,0.966559
2869,0.960604,0.823115,0.896345
2870,0.998664,0.938021,0.790396
2871,0.926785,0.994605,0.652937
2872,0.752879,0.989349,0.489447
2873,0.496093,0.922581,0.306445
2874,0.184693,0.798451,0.111225
2875,-0.147039,0.624677,-0.088429
2876,-0.462584,0.412064,-0.284557
2877,-0.727205,0.173830,-0.469341
2878,-0.911770,-0.075211,-0.635414
2879,-0.995963,-0.319576,-0.776155
2880,-0.970513,-0.544072,-0.885953
2881,-0.838224,-0.734739,-0.960431
2882,-0.613658,-0.879724,-0.996619
2883,-0.321537,-0.970013,-0.993076
2884,0.005981,-0.999990,-0.949941
2885,0.332841,-0.967793,-0.868936
2886,0.623059,-0.875423,-0.753289
2887,0.844688,-0.728624,-0.607610
2888,0.973328,-0.536522,-0.437708
2889,0.994818,-0.311062,-0.250356
2890,0.906792,-0.066262,-0.053023
2891,0.718941,0.182658,0.146423
2892,0.451945,0.420222,0.340033
2893,0.135196,0.631658,0.520086
2894,-0.196436,0.803820,0.679405
2895,-0.506444,0.926005,0.811639
2896,-0.760699,0.990616,0.911515
2897,-0.931211,0.993634,0.975051
2898,-0.999210,0.934874,0.999716
2899,-0.957210,0.817987,0.984525
2900,-0.809835,0.650242,0.930084
2901,-0.573308,0.442068,0.838563
2902,-0.273667,0.206408,0.713612
2903,0.056100,-0.042085,0.560211
2904,0.379691,-0.287961,0.384477
2905,0.661484,-0.515933,0.193414
2906,0.870457,-0.711828,-0.005359
2907,0.983604,-0.863464,-0.203919
2908,0.988470,-0.961414,-0.394349
2909,0.884520,-0.999588,-0.569057
2910,0.683196,-0.975613,-0.721079
2911,0.406661,-0.890978,-0.844354
2912,0.085359,-0.750947,-0.933968
2913,-0.245340,-0.564226,-0.986346
2914,-0.549030,-0.342424,-0.999403
2915,-0.792280,-0.099332,-0.972616
2916,-0.948311,0.149937,-0.907054
2917,-0.999946,0.389883,-0.805331
2918,-0.941501,0.605588,-0.671502
2919,-0.779409,0.783640,-0.510902
2920,-0.531516,0.912970,-0.329934
2921,-0.225110,0.985535,-0.135813
2922,0.106077,0.996825,0.063723
2923,0.425587,0.946137,0.260719
2924,0.698246,0.836623,0.447320
2925,0.894037,0.675091,0.616088
2926,0.991408,0.471586,0.760295
2927,0.979638,0.238760,0.874191
2928,0.860023,-0.008912,0.953235
2929,0.645732,-0.256029,0.994278
2930,0.360355,-0.487227,0.995681
2931,0.035308,-0.688132,0.957390
2932,-0.293626,-0.846253,0.880931
2933,-0.590236,-0.951757,0.769352
2934,-0.821869,-0.998086,0.627101
2935,-0.963026,-0.982358,0.459850
2936,-0.998167,-0.905553,0.274266
2937,-0.923424,-0.772444,0.077748
2938,-0.747024,-0.591309,-0.121870
2939,-0.488388,-0.373409,-0.316629
2940,-0.175987,-0.132292,-0.498765
2941,0.155788,0.117050,-0.661017
2942,0.470413,0.359115,-0.796917
2943,0.733252,0.578851,-0.901045
2944,0.915370,0.762597,-0.969252
2945,0.996718,0.898929,-0.998818
2946,0.968342,0.979370,-0.988564
2947,0.833365,0.998918,-0.938899
2948,0.606645,0.956358,-0.851804
2949,0.313143,0.854337,-0.730749
2950,-0.014832,0.699197,-0.580562
2951,-0.341175,0.500584,-0.407230
2952,-0.629958,0.270848,-0.217662
2953,-0.849392,0.024271,-0.019418
2954,-0.975320,-0.223814,0.179601
2955,-0.993879,-0.457984,0.371460
2956,-0.903025,-0.663679,0.548510
2957,-0.712761,-0.828109,0.703692
2958,-0.444032,-0.941052,0.830821
2959,-0.126421,-0.995484,0.924827
2960,0.205107,-0.988022,0.981964
2961,0.514056,-0.919130,0.999952
2962,0.766414,-0.793091,0.978076
2963,0.934401,-0.617741,0.917207
2964,0.999523,-0.403982,0.819771
2965,0.954611,-0.165107,0.689654
2966,0.804610,0.084035,0.532043
2967,0.566033,0.327951,0.353221
2968,0.265143,0.551477,0.160317
2969,-0.064935,0.740715,-0.038979
2970,-0.387865,0.883899,-0.236720
2971,-0.668096,0.972126,-0.425024
2972,-0.874780,0.999911,-0.596384
2973,-0.985162,0.965527,-0.743968
2974,-0.987091,0.871110,-0.861892
2975,-0.880356,0.722533,-0.945455
2976,-0.676705,0.529032,-0.991326
2977,-0.398559,0.302638,-0.997676
2978,-0.076537,0.057427,-0.964252
2979,0.253911,-0.191354,-0.892386
2980,0.556407,-0.428237,-0.784943
2981,0.797650,-0.638495,-0.646207
2982,0.951083,-0.809054,-0.481709
2983,0.999815,-0.929310,-0.298007
2984,0.938481,-0.991787,-0.102424
2985,0.773833,-0.992598,0.097242
2986,0.523998,-0.931695,0.293031
2987,0.216477,-0.812863,0.477139
2988,-0.114875,-0.643492,0.642224
2989,-0.433580,-0.434111,0.781705
2990,-0.704555,-0.197740,0.890023
2991,-0.897967,0.050926,0.962858
2992,-0.992527,0.296426,0.997307
2993,-0.977822,0.523496,0.991997
2994,-0.855473,0.718017,0.947139
2995,-0.638948,0.867895,0.864521
2996,-0.352084,0.963811,0.747438
2997,-0.026461,0.999803,0.600556
2998,0.302076,0.973632,0.429733
2999,0.597358,0.886925,0.241777
3000,0.826880,0.745073,0.044182
3001,0.965373,0.556896,-0.155174
3002,0.997592,0.334094,-0.348343
3003,0.919991,0.090520,-0.527626
3004,0.741111,-0.158682,-0.685873
3005,0.480645,-0.398018,-0.816777
3006,0.167267,-0.612608,-0.915119
3007,-0.164525,-0.789108,-0.976978
3008,-0.478205,-0.916546,-0.999888
3009,-0.739242,-0.986997,-0.982935
3010,-0.918898,-0.996081,-0.926796
3011,-0.997396,-0.943234,-0.833708
3012,-0.966094,-0.831741,-0.707383
3013,-0.828440,-0.668535,-0.552857
3014,-0.599585,-0.463762,-0.376291
3015,-0.304724,-0.230155,-0.184722
3016,0.023682,0.017762,0.014210
3017,0.349481,0.264575,0.212576
3018,0.636808,0.494938,0.402467
3019,0.854030,0.694528,0.576314
3020,0.977236,0.850935,0.727184
3021,0.992862,0.954436,0.849064
3022,0.899187,0.998594,0.937094
3023,0.706525,0.980665,0.987765
3024,0.436083,0.901762,0.999058
3025,0.117635,0.766793,0.970521
3026,-0.213762,0.584148,0.903292
3027,-0.521628,0.365183,0.800052
3028,-0.772070,0.123513,0.664917
3029,-0.937517,-0.125836,0.503273
3030,-0.999757,-0.367361,0.321565
3031,-0.951938,-0.586046,0.127038
3032,-0.799323,-0.768293,-0.072554
3033,-0.558714,-0.902772,-0.269254
3034,-0.256598,-0.981120,-0.455219
3035,0.073765,-0.998467,-0.623036
3036,0.396008,-0.953735,-0.766014
3037,0.674656,-0.849703,-0.878454
3038,0.879034,-0.692841,-0.955873
3039,0.986642,-0.492902,-0.995184
3040,0.985635,-0.262317,-0.994821
3041,0.876123,-0.015422,-0.954797
3042,0.670162,0.232432,-0.876708
3043,0.390426,0.465835,-0.763667
3044,0.067709,0.670274,-0.620182
3045,-0.262462,0.833039,-0.451972
3046,-0.563739,0.944009,-0.265743
3047,-0.802957,0.996285,-0.068920
3048,-0.953780,0.986618,0.130651
3049,-0.999605,0.915607,0.325013
3050,-0.935387,0.787668,0.506418
3051,-0.768197,0.610756,0.667633
3052,-0.516438,0.395870,0.802232
3053,-0.207827,0.156370,0.904849
3054,0.123663,-0.092851,0.971392
3055,0.441539,-0.336300,0.999209
3056,0.710808,-0.558839,0.987191
3057,0.901827,-0.746632,0.935816
3058,0.993568,-0.888004,0.847134
3059,0.975930,-0.974163,0.724678
3060,0.850856,-0.999754,0.573332
3061,0.632115,-0.963185,0.399130
3062,0.343786,-0.866730,0.209015
3063,0.017612,-0.716385,0.010567
3064,-0.310502,-0.521500,-0.188302
3065,-0.604433,-0.294190,-0.379664
3066,-0.831825,-0.048588,-0.555889
3067,-0.967644,0.200034,-0.709954
3068,-0.996939,0.436219,-0.835714
3069,-0.916485,0.645282,-0.928158
3070,-0.735139,0.814225,-0.983599
3071,-0.472864,0.932543,-0.999826
3072,-0.158533,0.992880,-0.976194
3073,0.173250,0.991484,-0.913644
3074,0.485960,0.928443,-0.814670
3075,0.745173,0.807676,-0.683218
3076,0.922353,0.636692,-0.524528
3077,0.997995,0.426121,-0.344926
3078,0.963771,0.189055,-0.151574
3079,0.823450,-0.059764,0.047822
3080,0.592478,-0.304868,0.245310
3081,0.296282,-0.531017,0.433019
3082,-0.032530,-0.724149,0.603465
3083,-0.357761,-0.872258,0.749853
3084,-0.643607,-0.966133,0.866346
3085,-0.858602,-0.999940,0.948301
3086,-0.979076,-0.971574,0.992450
3087,-0.991767,-0.882801,0.997034
3088,-0.895279,-0.739140,0.961868
3089,-0.700233,-0.549523,0.888356
3090,-0.428101,-0.325739,0.779428
3091,-0.108841,-0.081702,0.639427
3092,0.222401,0.167415,0.473934
3093,0.529159,0.406123,0.289546
3094,0.777665,0.619580,0.093615
3095,0.940560,0.794514,-0.106047
3096,0.999913,0.920050,-0.301483
3097,0.949189,0.988381,-0.484899
3098,0.793973,0.995259,-0.648983
3099,0.551351,0.940257,-0.787195
3100,0.248033,0.826795,-0.894024
3101,-0.082589,0.661926,-0.965211
3102,-0.404120,0.455902,-0.997917
3103,-0.681163,0.221532,-0.990841
3104,-0.883220,-0.026611,-0.944262
3105,-0.988046,-0.273100,-0.860039
3106,-0.984102,-0.502609,-0.741528
3107,-0.871822,-0.700869,-0.593456
3108,-0.663566,-0.855551,-0.421724
3109,-0.382261,-0.957040,-0.233179
3110,-0.058875,-0.999024,-0.035338
3111,0.270993,-0.978894,0.163912
3112,0.571028,-0.897901,0.356627
3113,0.808201,-0.761081,0.535124
3114,0.956402,-0.576941,0.692288
3115,0.999317,-0.356929,0.821852
3116,0.932221,-0.114725,0.918652
3117,0.762500,0.134612,0.978828
3118,0.508838,0.375579,0.999981
3119,0.199161,0.593195,0.981268
3120,-0.132441,0.773929,0.923435
3121,-0.449464,0.906543,0.828788
3122,-0.717006,0.982794,0.701099
3123,-0.905617,0.997938,0.545460
3124,-0.994531,0.951036,0.368075
3125,-0.973961,0.845003,0.176016
3126,-0.846172,0.686432,-0.023060
3127,-0.625231,0.485182,-0.221217
3128,-0.335461,0.253765,-0.410554
3129,-0.008761,0.006571,-0.583524
3130,0.318903,-0.241032,-0.733231
3131,0.611461,-0.473649,-0.853707
3132,0.836705,-0.676816,-0.940147
3133,0.969840,-0.837903,-0.989107
3134,0.996208,-0.946892,-0.998634
3135,0.912908,-0.997009,-0.968349
3136,0.729110,-0.985136,-0.899459
3137,0.465046,-0.912012,-0.794711
3138,0.149788,-0.782184,-0.658279
3139,-0.181960,-0.603723,-0.495605
3140,-0.493677,-0.387726,-0.313172
3141,-0.751047,-0.147622,-0.118253
3142,-0.925737,0.101661,0.081379
3143,-0.998516,0.344622,0.277767
3144,-0.961373,0.566157,0.463082
3145,-0.818395,0.752491,0.629935
3146,-0.585324,0.892039,0.771674
3147,-0.287817,0.976124,0.882649
3148,0.041375,0.999518,0.958436
3149,0.366012,0.960767,0.996013
3150,0.650357,0.862281,0.993882
3151,0.863106,0.710182,0.952128
3152,0.980839,0.513927,0.872416
3153,0.990595,0.285718,0.757923
3154,0.891301,0.039746,0.613214
3155,0.693886,-0.208698,0.444059
3156,0.420085,-0.444167,0.257200
3157,0.100038,-0.652019,0.060087
3158,-0.231022,-0.819331,-0.139421
3159,-0.536649,-0.935702,-0.333371
3160,-0.783199,-0.993895,-0.514030
3161,-0.943530,-0.990293,-0.674197
3162,-0.999991,-0.925119,-0.807485
3163,-0.946367,-0.802426,-0.908582
3164,-0.788561,-0.629841,-0.973456
3165,-0.543945,-0.418096,-0.999522
3166,-0.239449,-0.180356,-0.985740
3167,0.091407,0.068597,-0.932660
3168,0.412201,0.313286,-0.842397
3169,0.687617,0.538496,-0.718551
3170,0.887336,0.730225,-0.566058
3171,0.989371,0.876552,-0.390998
3172,0.982491,0.968380,-0.200351
3173,0.867452,0.999998,-0.001716
3174,0.656918,0.969441,0.196987
3175,0.374067,0.878609,0.387837
3176,0.050037,0.733149,0.563225
3177,-0.279502,0.542106,0.716159
3178,-0.578272,0.317357,0.840543
3179,-0.813382,0.072877,0.931416
3180,-0.958950,-0.176135,0.985157
3181,-0.998951,-0.414195,0.999622
3182,-0.928981,-0.626503,0.974236
3183,-0.756743,-0.799858,0.910010
3184,-0.501199,-0.923482,0.809505
3185,-0.190479,-0.989688,0.676728
3186,0.141210,-0.994359,0.516971
3187,0.457353,-0.937207,0.336605
3188,0.723148,-0.821783,0.142819
3189,0.909335,-0.655265,-0.056661
3190,0.995417,-0.448006,-0.253882
3191,0.971917,-0.212892,-0.440981
3192,0.841422,0.035459,-0.610500
3193,0.618299,0.281605,-0.755680
3194,0.327109,0.510242,-0.870733
3195,-0.000090,0.707155,-0.951073
3196,-0.327280,0.860100,-0.993497
3197,-0.618441,0.959569,-0.996313
3198,-0.841520,0.999376,-0.959410
3199,-0.971959,0.977047,-0.884257
3200,-0.995399,0.893970,-0.773852
3201,-0.909260,0.755310,-0.632597
3202,-0.723023,0.569688,-0.466121
3203,-0.457192,0.348647,-0.281063
3204,-0.141030,0.105928,-0.084799
3205,0.190657,-0.143377,0.114845
3206,0.501355,-0.383768,0.309910
3207,0.756862,-0.600298,0.492621
3208,0.929048,-0.779504,0.655692
3209,0.998959,-0.910244,0.792623
3210,0.958899,-0.984390,0.897954
3211,0.813277,-0.997331,0.967487
3212,0.578124,-0.948263,0.998449
3213,0.279329,-0.840237,0.989606
3214,-0.050217,-0.679968,0.941311
3215,-0.374235,-0.477423,0.855489
3216,-0.657055,-0.245194,0.735561
3217,-0.867542,0.002281,0.586308
3218,-0.982525,0.249613,0.413681
3219,-0.989345,0.481426,0.224562
3220,-0.887252,0.683306,0.026491
3221,-0.687486,0.842701,-0.172637
3222,-0.412036,0.949701,-0.364882
3223,-0.091227,0.997654,-0.542580
3224,0.239625,0.983577,-0.698648
3225,0.544097,0.908346,-0.826863
3226,0.788672,0.776639,-0.922113
3227,0.946425,0.596643,-0.980601
3228,0.999990,0.379552,-0.999996
3229,0.943470,0.138862,-0.979525
3230,0.783087,-0.110462,-0.920002
3231,0.536497,-0.352918,-0.823803
3232,0.230846,-0.573431,-0.694760
3233,-0.100218,-0.758291,-0.538020
3234,-0.420249,-0.896004,-0.359831
3235,-0.694017,-0.978008,-0.167296
3236,-0.891383,-0.999204,0.031908
3237,-0.990620,-0.958275,0.229840
3238,-0.980803,-0.857764,0.418609
3239,-0.863014,-0.703922,0.590690
3240,-0.650219,-0.506314,0.739221
3241,-0.365844,-0.277225,0.858282
3242,-0.041195,-0.030900,0.943127
3243,0.287990,0.217347,0.990371
3244,0.585471,0.452080,0.998133
3245,0.818499,0.658704,0.966102
3246,0.961422,0.824374,0.895556
3247,0.998506,0.938788,0.789307
3248,0.925669,0.994833,0.651591
3249,0.750928,0.989024,0.487897
3250,0.493520,0.921722,0.304753
3251,0.181782,0.797112,0.109460
3252,-0.149967,0.622941,-0.090198
3253,-0.465206,0.410039,-0.286260
3254,-0.729234,0.171643,-0.470909
3255,-0.912982,-0.077425,-0.636784
3256,-0.996224,-0.321679,-0.777274
3257,-0.969796,-0.545933,-0.886775
3258,-0.836606,-0.736244,-0.960924
3259,-0.611318,-0.880778,-0.996764
3260,-0.318732,-0.970550,-0.992865
3261,0.008942,-0.999978,-0.949385
3262,0.335631,-0.967231,-0.868055
3263,0.625372,-0.874348,-0.752119
3264,0.846269,-0.727101,-0.606198
3265,0.974002,-0.534647,-0.436111
3266,0.994512,-0.308951,-0.248636
3267,0.905540,-0.064046,-0.051249
3268,0.716880,0.184841,0.148180
3269,0.449302,0.422236,0.341703
3270,0.132262,0.633378,0.521602
3271,-0.199338,0.805139,0.680708
3272,-0.508994,0.926841,0.812675
3273,-0.762617,0.990917,0.912244
3274,-0.932286,0.993382,0.975444
3275,-0.999324,0.934083,0.999757
3276,-0.956350,0.816708,0.984212
3277,-0.808095,0.648554,0.929430
3278,-0.570880,0.440075,0.837594
3279,-0.270819,0.204235,0.712367
3280,0.059056,-0.044303,0.558739
3281,0.382429,-0.290087,0.382836
3282,0.663702,-0.517834,0.191671
3283,0.871910,-0.713385,-0.007135
3284,0.984134,-0.864582,-0.205657
3285,0.988018,-0.962023,-0.395981
3286,0.883135,-0.999649,-0.570517
3287,0.681031,-0.975123,-0.722309
3288,0.403955,-0.889968,-0.845305
3289,0.082409,-0.749479,-0.934601
3290,-0.248209,-0.562392,-0.986637
3291,-0.551502,-0.340337,-0.999340
3292,-0.794083,-0.097122,-0.972202
3293,-0.949246,0.152132,-0.906305
3294,-0.999911,0.391927,-0.804277
3295,-0.940499,0.607353,-0.670184
3296,-0.777551,0.785018,-0.509374
3297,-0.529006,0.913874,-0.328257
3298,-0.222224,0.985909,-0.134052
3299,0.109021,0.996646,0.065496
3300,0.428264,0.945416,0.262433
3301,0.700362,0.835404,0.448908
3302,0.895360,0.673451,0.617486
3303,0.991790,0.469627,0.761447
3304,0.979039,0.236603,0.875052
3305,0.858509,-0.011132,0.953771
3306,0.643469,-0.258174,0.994466
3307,0.357592,-0.489165,0.995515
3308,0.032349,-0.689742,0.956876
3309,-0.296455,-0.847433,0.880089
3310,-0.592623,-0.952436,0.768216
3311,-0.823552,-0.998221,0.625717
3312,-0.963819,-0.981941,0.458272
3313,-0.997984,-0.904609,0.272557
3314,-0.922284,-0.771032,0.075977
3315,-0.745053,-0.589517,-0.123633
3316,-0.485802,-0.371348,-0.318314
3317,-0.173072,-0.130091,-0.500304
3318,0.158712,0.119255,-0.662349
3319,0.473023,0.361186,-0.797988
3320,0.735262,0.580660,-0.901814
3321,0.916558,0.764032,-0.969688
3322,0.996954,0.899900,-0.998903
3323,0.967599,0.979816,-0.988295
3324,0.831725,0.998812,-0.938287
3325,0.604289,0.955707,-0.850872
3326,0.310330,0.853181,-0.729536
3327,-0.017792,0.697608,-0.579115
3328,-0.343956,0.498661,-0.405607
3329,-0.632255,0.268710,-0.215928
3330,-0.850951,0.022051,-0.017642
3331,-0.975969,-0.225978,0.181348
3332,-0.993547,-0.459957,0.373109
3333,-0.901749,-0.665338,0.549994
3334,-0.710681,-0.829352,0.704953
3335,-0.441377,-0.941801,0.831808
3336,-0.123483,-0.995693,0.925501
3337,0.208004,-0.987677,0.982298
3338,0.516593,-0.918253,0.999933
3339,0.768313,-0.791736,0.977704
3340,0.935451,-0.615993,0.916497
3341,0.999610,-0.401950,0.818753
3342,0.953725,-0.162916,0.688367
3343,0.802849,0.086247,0.530538
3344,0.563590,0.330048,0.351558
3345,0.262288,0.553328,0.158563
3346,-0.067889,0.742205,-0.040753
3347,-0.390592,0.884935,-0.238445
3348,-0.670296,0.972644,-0.426631
3349,-0.876210,0.999879,-0.597809
3350,-0.985666,0.964946,-0.745153
3351,-0.986613,0.870018,-0.862791
3352,-0.878948,0.720996,-0.946032
3353,-0.674523,0.527146,-0.991558
3354,-0.395842,0.300521,-0.997553
3355,-0.073585,0.055210,-0.963779
3356,0.256773,-0.193533,-0.891583
3357,0.558864,-0.430243,-0.783841
3358,0.799432,-0.640202,-0.644851
3359,0.951993,-0.810357,-0.480152
3360,0.999753,-0.930128,-0.296311
3361,0.937454,-0.992068,-0.100657
